Pair	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr5_55895212_55897504-chr5_56108372_56117355	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.322041	0.388124	1
chr5_55912797_55919398-chr5_56108372_56117355	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1.68683e-17	0.388124	1
chr5_55957228_55959536-chr5_56108372_56117355	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.322041	0.388124	1
chr5_55973082_55979280-chr5_56108372_56117355	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.322041	0.388124	1
chr5_56288828_56301660-chr5_56178589_56186269	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.196831	0.388124	1
chr6_108434606_108438690-chr6_108483640_108493519	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0.537489	0.300904	1
chr6_108667079_108673123-chr6_108278126_108285112	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0.912957	0.844732	1
chr6_132232580_132243347-chr6_132269655_132282174	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.241192	0.000132	1
chr6_132441471_132451441-chr6_132269655_132282174	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.812205	0.000132	1
chr6_132506466_132514341-chr6_132269655_132282174	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2.7067e-16	0.000132	1
chr6_132536758_132539300-chr6_132269655_132282174	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.489515	0.000132	1
chr6_132539300_132542380-chr6_132269655_132282174	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.241192	0.000132	1
chr6_132564401_132574898-chr6_132269655_132282174	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2.7067e-16	0.000132	1
chr6_132575568_132580912-chr6_132269655_132282174	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.653693	0.000132	1
chr6_41361233_41365508-chr6_41666453_41676485	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	-0.505397	0.469331	1
chr6_41426671_41428813-chr6_41666453_41676485	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	-0.401288	0.469331	1
chr6_41430934_41440274-chr6_41532231_41533943	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.245888	0.01774	1
chr6_41430934_41440274-chr6_41770803_41786200	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.245888	0.201999	1
chr6_41518387_41523605-chr6_41666453_41676485	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	-0.22157	0.469331	1
chr6_74020790_74026830-chr6_73927031_73938730	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25061e-17	0.001355	1
chr6_74020790_74026830-chr6_73969782_73974110	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	-0.328334	0.056295	1
chr6_74126855_74128780-chr6_74078047_74099067	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	-0.325729	1.7645	1
chr6_74208016_74225478-chr6_74078047_74099067	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0.31023	1.7645	1
chr6_74208016_74225478-chr6_74160392_74184826	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0.177942	0.45982	1
chr6_74225478_74226762-chr6_74160392_74184826	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0.176044	0.45982	1
chr7_115811046_115817340-chr7_116434729_116454408	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1.92469	1
chr7_115837806_115846735-chr7_116434729_116454408	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.16666	1.92469	1
chr7_115837806_115846735-chr7_116604327_116608063	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29143e-17	0	1
chr7_115897799_115900072-chr7_116434729_116454408	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.957851	1.92469	1
chr7_115897799_115900072-chr7_116754962_116765597	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.977754	1.10533	1
chr7_115900072_115904034-chr7_116434729_116454408	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.16666	1.92469	1
chr7_116169811_116172201-chr7_115847372_115857098	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.52166e-16	0.959202	1
chr7_116169811_116172201-chr7_115861595_115870968	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2.03767e-17	0.959202	1
chr7_116169811_116172201-chr7_115890993_115892266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.52269e-17	0.959202	1
chr7_116217080_116222603-chr7_115861595_115870968	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0.87321	0.959202	1
chr7_116217080_116222603-chr7_115890993_115892266	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.249236	0.959202	1
chr7_116222603_116226786-chr7_115847372_115857098	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0.58243	0.959202	1
chr7_116222603_116226786-chr7_115861595_115870968	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0.612141	0.959202	1
chr7_116222603_116226786-chr7_115890993_115892266	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.372151	0.959202	1
chr7_116222603_116226786-chr7_116434729_116454408	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0.499116	1.92469	1
chr7_116227106_116231619-chr7_115847372_115857098	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.175614	0.959202	1
chr7_116227106_116231619-chr7_115861595_115870968	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.073657	0.959202	1
chr7_116227106_116231619-chr7_115890993_115892266	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.201674	0.959202	1
chr7_116227106_116231619-chr7_116434729_116454408	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.952375	1.92469	1
chr7_116232703_116234744-chr7_115890993_115892266	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.156616	0.959202	1
chr7_116232703_116234744-chr7_116434729_116454408	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.234915	1.92469	1
chr7_116260488_116265093-chr7_115847372_115857098	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.246702	0.959202	1
chr7_116260488_116265093-chr7_115890993_115892266	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.959202	1
chr7_116260488_116265093-chr7_116754962_116765597	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.223195	1.10533	1
chr7_116265093_116268297-chr7_115861595_115870968	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.165322	0.959202	1
chr7_116265093_116268297-chr7_115890993_115892266	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.959202	1
chr7_116268297_116270943-chr7_115847372_115857098	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.836719	0.959202	1
chr7_116268297_116270943-chr7_115861595_115870968	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.840797	0.959202	1
chr7_116268297_116270943-chr7_115890993_115892266	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.204622	0.959202	1
chr7_116268297_116270943-chr7_116434729_116454408	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.30692	1.92469	1
chr7_116270943_116271306-chr7_115890993_115892266	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.161568	0.959202	1
chr7_116271502_116273187-chr7_115861595_115870968	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.930477	0.959202	1
chr7_116273187_116274994-chr7_115847372_115857098	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.383938	0.959202	1
chr7_116284512_116292564-chr7_115861595_115870968	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.165322	0.959202	1
chr7_116284512_116292564-chr7_115890993_115892266	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.959202	1
chr7_116321671_116329052-chr7_115847372_115857098	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.21233	0.959202	1
chr7_116321671_116329052-chr7_115861595_115870968	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.233971	0.959202	1
chr7_116505133_116506006-chr7_115847372_115857098	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.633373	0.959202	1
chr7_116505133_116506006-chr7_115861595_115870968	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.566807	0.959202	1
chr7_116532782_116535085-chr7_115847372_115857098	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.246702	0.959202	1
chr7_116559477_116562887-chr7_115847372_115857098	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.246702	0.959202	1
chr7_116559477_116562887-chr7_116754962_116765597	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.0619083	1.10533	1
chr7_116568602_116574330-chr7_115847372_115857098	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.0735115	0.959202	1
chr7_116568602_116574330-chr7_116651084_116657331	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.470736	1.10533	1
chr7_116568602_116574330-chr7_116728195_116740907	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.174293	1.10533	1
chr7_116568602_116574330-chr7_116754962_116765597	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.757462	1.10533	1
chr7_116599334_116604327-chr7_116754962_116765597	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.143895	1.10533	1
chr7_116619447_116625476-chr7_116754962_116765597	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.756989	1.10533	1
chr7_116625476_116630972-chr7_116754962_116765597	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0.755522	1.10533	1
chr7_116641011_116646266-chr7_115847372_115857098	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.52166e-16	0.959202	1
chr7_116641011_116646266-chr7_115861595_115870968	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2.03767e-17	0.959202	1
chr7_116641011_116646266-chr7_116754962_116765597	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	8.07756e-17	1.10533	1
chr7_116649468_116651024-chr7_116754962_116765597	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0.284041	1.10533	1
chr7_116664731_116666753-chr7_115890993_115892266	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.164209	0.959202	1
chr7_116664731_116666753-chr7_116604327_116608063	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63202e-17	0	1
chr7_116664731_116666753-chr7_116651084_116657331	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0.607805	1.10533	1
chr7_116664731_116666753-chr7_116728195_116740907	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.846509	1.10533	1
chr7_116664731_116666753-chr7_116754962_116765597	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.186899	1.10533	1
chr7_116698389_116701885-chr7_115847372_115857098	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.52166e-16	0.959202	1
chr7_116748134_116754654-chr7_116604327_116608063	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16151e-16	0	1
chr7_116765597_116766876-chr7_116604327_116608063	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23919e-16	0	1
chr7_116791424_116793898-chr7_115847372_115857098	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.246702	0.959202	1
chr7_116829381_116834492-chr7_115861595_115870968	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.165322	0.959202	1
chr7_117018624_117024206-chr7_116849860_116864942	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0.857488	1.10533	1
chr7_117341506_117356953-chr7_117100350_117112126	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.58864e-16	0.024322	1
chr7_126299213_126299975-chr7_126085913_126088095	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.451668	0.057898	1
chr7_126299213_126299975-chr7_127009457_127018926	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.217747	0.315813	1
chr7_126299213_126299975-chr7_127221502_127225864	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0.284355	0.116795	1
chr7_126303661_126307399-chr7_126085913_126088095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.38871e-17	0.057898	1
chr7_126326554_126329028-chr7_126085913_126088095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.38871e-17	0.057898	1
chr7_126352172_126357573-chr7_126085913_126088095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.38871e-17	0.057898	1
chr7_126358358_126363704-chr7_126085913_126088095	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.20019	0.057898	1
chr7_126358358_126363704-chr7_127009457_127018926	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.143955	0.315813	1
chr7_126429477_126435211-chr7_126085913_126088095	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.111111	0.057898	1
chr7_126441098_126445427-chr7_126085913_126088095	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.218211	0.057898	1
chr7_126441098_126445427-chr7_126890676_126899918	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.316819	0.057898	1
chr7_126441098_126445427-chr7_127009457_127018926	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.218211	0.315813	1
chr7_126492401_126497300-chr7_126085913_126088095	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.16666	0.057898	1
chr7_126537894_126544517-chr7_126085913_126088095	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.16666	0.057898	1
chr7_127018926_127031401-chr7_127225864_127233104	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.45129	1.43255	1
chr7_127216013_127221502-chr7_127009457_127018926	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.317974	0.315813	1
chr7_90298973_90307705-chr7_90224881_90229046	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.455974	0.497307	1
chr7_90557899_90559843-chr7_90337078_90341001	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1.64161e-17	0.497307	1
chr7_90559843_90561495-chr7_90224881_90229046	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.54614	0.497307	1
chr7_90561495_90568512-chr7_90224881_90229046	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.787082	0.497307	1
chr7_90704597_90714711-chr7_90022908_90033390	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.47712	0.638297	1
chr7_90704597_90714711-chr7_90090267_90099529	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.79884e-17	0.638297	1
chr7_90704597_90714711-chr7_90224881_90229046	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.362435	0.497307	1
chr7_90704597_90714711-chr7_90337078_90341001	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0.346243	0.497307	1
chr7_90714711_90720275-chr7_90090267_90099529	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.79884e-17	0.638297	1
chr7_90714711_90720275-chr7_90224881_90229046	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.362435	0.497307	1
chr9_131713118_131721178-chr9_131773348_131796486	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.046605	0.288743	1
chr9_131831982_131842694-chr9_131773348_131796486	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.785137	0.288743	1
chr9_131926977_131933843-chr9_131868698_131877516	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.605188	1.17485	1
chr9_132033339_132039583-chr9_131773348_131796486	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.691231	0.288743	1
chr9_132033339_132039583-chr9_131842719_131845575	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.954561	0.166613	1
chr9_132033339_132039583-chr9_131868698_131877516	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.869157	1.17485	1
chr9_132033339_132039583-chr9_131901542_131918821	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0.467773	1.17485	1
chr9_132033339_132039583-chr9_131934362_131946993	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0.446969	0.011292	1
chrX_123122640_123127340-chrX_123096825_123103985	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.392886	1.62462	1
chrX_123155862_123157974-chrX_123096825_123103985	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1.16817e-16	1.62462	1
chrX_123194294_123200759-chrX_122987469_122995786	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.29998	0.270651	1
chrX_123194294_123200759-chrX_123096825_123103985	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.245779	1.62462	1
chrX_123194294_123200759-chrX_123225472_123228574	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.434923	1.62462	1
chrX_153348234_153353218-chrX_153537523_153552005	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	-0.346677	0.000463	1
chrX_153348234_153353218-chrX_153625659_153635385	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	-0.353784	14.4229	1
chrX_153719993_153730954-chrX_153625659_153635385	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0.394116	14.4229	1
chrX_154053104_154056925-chrX_153625659_153635385	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0.668811	14.4229	1
chrX_154053104_154056925-chrX_153989469_153994716	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.623591	1.47812	1
chrX_154053104_154056925-chrX_154000894_154002691	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.233272	1.47812	1
chr11_116475625_116476101-chr11_116734834_116737615	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.412289	0
chr11_116575390_116576801-chr11_116826662_116828140	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47946e-17	0.412289	0
chr11_116617499_116620420-chr11_116640802_116647668	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.157656	0.50146	0
chr11_116620420_116622059-chr11_116737744_116757175	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.194298	0.412289	0
chr11_116799699_116801557-chr11_116657531_116663531	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	-1.64997e-16	0.866369	0
chr11_116833336_116844131-chr11_116737744_116757175	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0.205819	0.412289	0
chr11_116844131_116848494-chr11_116707939_116710822	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.56518e-16	0.013736	0
chr11_116869626_116870890-chr11_116657531_116663531	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	-1.64997e-16	0.866369	0
chr11_116908236_116911138-chr11_116734834_116737615	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.412289	0
chr11_131166749_131166803-chr11_131237805_131240614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.509145	0
chr11_131262486_131264111-chr11_131237805_131240614	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.77665e-17	0.509145	0
chr11_131278199_131279277-chr11_131237805_131240614	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3.68684e-17	0.509145	0
chr11_131417852_131430539-chr11_131237805_131240614	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.02271e-17	0.509145	0
chr11_131473453_131479226-chr11_131448816_131456703	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.173342	0.509145	0
chr11_2173108_2175866-chr11_1924739_1956483	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.894082	0.000221	0
chr11_2231513_2232506-chr11_1841988_1867907	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.549271	0.005076	0
chr11_2231513_2232506-chr11_1879294_1891522	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.000731	0
chr11_2272558_2285383-chr11_2319679_2334460	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.0053312	0	0
chr11_2317152_2319679-chr11_2319679_2334460	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.376713	0	0
chr11_64283665_64292231-chr11_64356433_64395036	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.21293	0.050522	0
chr11_64312302_64322633-chr11_64519906_64523887	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.108797	0.257599	0
chr11_64312302_64322633-chr11_64655002_64658316	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0.664823	0.884406	0
chr11_64395036_64397730-chr11_64535815_64538326	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.317891	2.64633	0
chr11_64395036_64397730-chr11_64642645_64655002	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0.22894	0.884406	0
chr11_64464888_64468697-chr11_64535815_64538326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2.64633	0
chr11_64483476_64485148-chr11_64655002_64658316	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0.213129	0.884406	0
chr12_40350301_40351146-chr12_40793507_40812339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.066237	0
chr12_40631881_40633164-chr12_40497414_40501128	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1.16556e-16	0.055267	0
chr13_113292841_113293660-chr13_113342742_113346444	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0.0619668	0.990564	0
chr13_113293660_113294757-chr13_113436687_113445412	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.165228	0.990564	0
chr13_113324265_113328031-chr13_113342742_113346444	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1.74295e-16	0.990564	0
chr13_113329148_113339280-chr13_113631771_113637197	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.84488e-16	0.489771	0
chr13_113341505_113342742-chr13_113436687_113445412	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.664441	0.990564	0
chr13_113360063_113368981-chr13_113618557_113623811	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	0.32515	0.489771	0
chr13_113369512_113374669-chr13_113638985_113646961	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.938242	0.489771	0
chr13_113374669_113379914-chr13_113348809_113360063	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.894639	0.990564	0
chr13_113380054_113380317-chr13_113638985_113646961	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.938242	0.489771	0
chr13_113395090_113398062-chr13_113342742_113346444	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1.74295e-16	0.990564	0
chr13_113496478_113497139-chr13_113678635_113686689	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0.500329	0.489771	0
chr13_113513563_113514307-chr13_113551592_113558711	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.269335	0.489771	0
chr13_113513563_113514307-chr13_113618557_113623811	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	-0.315163	0.489771	0
chr13_113542822_113546320-chr13_113618557_113623811	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0.0633721	0.489771	0
chr13_113561249_113564435-chr13_113744147_113753700	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	-0.123886	0.489771	0
chr13_113586862_113599247-chr13_113631771_113637197	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0.539378	0.489771	0
chr13_113586862_113599247-chr13_113744147_113753700	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0.693889	0.489771	0
