Pair	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr16_155258_160532-chr16_207784_223301	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	-0.0993626	0.008551	0
chr16_160532_164689-chr16_277803_285342	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	-0.125347	0.642442	0
chr16_245995_249075-chr16_320280_337943	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.134584	0.000752	0
chr16_25906623_25909870-chr16_25896395_25898686	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
chr16_26086163_26087234-chr16_25896395_25898686	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
chr16_363868_370529-chr16_147751_150250	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0.639156	0.040023	0
chr16_363868_370529-chr16_263354_277803	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0.275918	0.642442	0
chr16_392110_394890-chr16_420925_432671	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0.101069	1.30686	0
chr16_392110_394890-chr16_514366_543413	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0.26842	0.079181	0
chr16_478223_481292-chr16_207784_223301	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0.578072	0.008551	0
chr16_505127_507074-chr16_320280_337943	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0.140212	0.000752	0
chr18_61342435_61347229-chr18_61439717_61444033	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.216404	0.000358	0
chr18_61347900_61350900-chr18_61551631_61560133	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0.695484	0.02091	0
chr18_61509684_61513366-chr18_61636347_61637821	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.399734	0.558691	0
chr18_61655135_61661485-chr18_61439717_61444033	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0.000358	0
chr18_61655135_61661485-chr18_61652027_61655135	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.558691	0
chr19_54404436_54407727-chr19_54373774_54391660	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0.34038	0.071183	0
chr19_54528884_54539322-chr19_54622004_54643159	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	-0.237214	0.331946	0
chr19_54706734_54708945-chr19_54653912_54657233	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0.505144	0.083716	0
chr19_54706734_54708945-chr19_54882151_54893239	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0.280765	0.000786	0
chr19_54708945_54711970-chr19_55140825_55149111	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	-0.325947	0	0
chr19_54971082_54973159-chr19_54373774_54391660	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0.429897	0.071183	0
chr19_55036450_55036684-chr19_54600850_54620705	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.304636	0.331946	0
chr19_55069596_55072936-chr19_54620705_54622004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.05572e-16	0.331946	0
chr19_55072936_55082319-chr19_55172340_55173653	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
chr19_55195708_55198921-chr19_54647787_54653912	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.165517	0.083716	0
chr19_55195708_55198921-chr19_54772822_54786052	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.574658	0.000321	0
chr19_55198921_55200113-chr19_54703388_54706734	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	-0.407142	11.8722	0
chr1_151216357_151218821-chr1_151333184_151350267	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.397869	0.675441	0
chr1_151216357_151218821-chr1_151516085_151535167	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.114954	0.543939	0
chr1_151268403_151270864-chr1_151246650_151254384	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.401555	0.24228	0
chr1_151283078_151288777-chr1_151379560_151381232	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0.28614	0.865352	0
chr1_151289152_151293154-chr1_151246650_151254384	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.401555	0.24228	0
chr1_151289152_151293154-chr1_151537406_151542198	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.620694	0.543939	0
chr1_151324693_151329948-chr1_151203965_151215310	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.125824	2.00848	0
chr1_151375897_151378579-chr1_151158061_151171193	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	-0.308977	2.00848	0
chr1_151375897_151378579-chr1_151426875_151427826	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0.538475	0.865352	0
chr1_151382407_151385079-chr1_151583022_151588067	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.269074	0.354797	0
chr1_151385397_151386031-chr1_151618750_151636526	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.354797	0
chr1_151458136_151461439-chr1_151333184_151350267	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0.241996	0.675441	0
chr1_151458136_151461439-chr1_151426875_151427826	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.158665	0.865352	0
chr1_151458136_151461439-chr1_151478607_151483211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.158556	0.002422	0
chr1_151461759_151468043-chr1_151426875_151427826	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0596817	0.865352	0
chr1_151461759_151468043-chr1_151483211_151496437	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0.471762	0.002422	0
chr1_151461759_151468043-chr1_151618750_151636526	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.158518	0.354797	0
chr1_151542198_151546427-chr1_151583022_151588067	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.128783	0.354797	0
chr1_151546427_151553405-chr1_151379560_151381232	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.283052	0.865352	0
chr1_151546427_151553405-chr1_151478607_151483211	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.30003	0.002422	0
chr20_33844797_33847194-chr20_33895258_33906002	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0.157634	1.41003	0
chr20_33906002_33908581-chr20_33893927_33895258	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0.6066	1.41003	0
chr20_33909335_33909926-chr20_33994792_34007876	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.432807	1.41003	0
chr20_33909335_33909926-chr20_34162677_34182525	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49353e-17	0.004198	0
chr20_33916522_33918187-chr20_33994792_34007876	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0.015853	1.41003	0
chr20_33918187_33927199-chr20_34054319_34061539	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.448145	0.092661	0
chr20_33927199_33930063-chr20_34219363_34223408	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.0148594	1.72964	0
chr20_33930063_33931605-chr20_34267844_34286390	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0.595489	2.50916	0
chr20_33937906_33939916-chr20_33868733_33888526	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0.208496	2.32484	0
chr20_33937906_33939916-chr20_33893927_33895258	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.285168	1.41003	0
chr20_33937906_33939916-chr20_34047410_34054319	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0.379698	0.092661	0
chr20_33940892_33942634-chr20_34300586_34314751	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.531356	3.55561	0
chr20_33955176_33956891-chr20_34292924_34300586	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.990498	3.55561	0
chr20_33956891_33962907-chr20_34251795_34257904	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.134491	2.79482	0
chr20_33962907_33965605-chr20_33893927_33895258	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.285168	1.41003	0
chr20_33962907_33965605-chr20_34054319_34061539	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.333217	0.092661	0
chr20_33965605_33968436-chr20_33868733_33888526	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0.208496	2.32484	0
chr20_33965605_33968436-chr20_34185753_34190783	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0.004198	0
chr20_33968436_33969647-chr20_33994792_34007876	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.0435905	1.41003	0
chr20_33969647_33981077-chr20_34124012_34154818	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0.0779525	4.76218	0
chr20_33992480_33994792-chr20_34047410_34054319	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0.379698	0.092661	0
chr20_33992480_33994792-chr20_34191549_34194345	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.214334	0.004198	0
chr20_33992480_33994792-chr20_34319535_34323862	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0.578255	3.55561	0
chr20_34007876_34020063-chr20_34077501_34082642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.58354e-17	0.092661	0
chr20_34028951_34036674-chr20_33893927_33895258	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0.944967	1.41003	0
chr20_34036674_34040716-chr20_34324272_34326785	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0.282216	3.55561	0
chr20_34062548_34062783-chr20_33895258_33906002	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.30015	1.41003	0
chr20_34062783_34063722-chr20_34300586_34314751	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.531356	3.55561	0
chr20_34063722_34066455-chr20_34324272_34326785	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0.521034	3.55561	0
chr20_34074148_34077501-chr20_34191549_34194345	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.214334	0.004198	0
chr20_34074148_34077501-chr20_34292924_34300586	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.990498	3.55561	0
chr20_34074148_34077501-chr20_34326785_34327840	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0.440747	3.55561	0
chr20_34223408_34229828-chr20_34292924_34300586	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0.921897	3.55561	0
chr20_34223408_34229828-chr20_34324272_34326785	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0.674035	3.55561	0
chr20_34245115_34249299-chr20_34047410_34054319	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	0.0166224	0.092661	0
chr20_34257904_34258299-chr20_34317196_34319535	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0.578255	3.55561	0
chr21_33787438_33788008-chr21_33861407_33869562	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0.197567	0.799134	0
chr21_33879526_33880770-chr21_34136979_34144925	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0.189229	0.889818	0
chr21_33881956_33885255-chr21_34395660_34399605	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr21_33886941_33890053-chr21_33800635_33816666	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0.438452	0.799134	0
chr21_33895666_33902090-chr21_33957296_33971567	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.176004	0.055327	0
chr21_33971567_33975527-chr21_34136979_34144925	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	0.195174	0.889818	0
chr21_33980524_33981686-chr21_34097996_34100626	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34000977_34011234-chr21_34861481_34868439	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.257467	0.007276	0
chr21_34011234_34013415-chr21_34878895_34883480	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.21325	0
chr21_34043788_34047955-chr21_33957296_33971567	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.055327	0
chr21_34043788_34047955-chr21_34439285_34444232	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr21_34058214_34059085-chr21_33800635_33816666	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.493032	0.799134	0
chr21_34059295_34059680-chr21_34097996_34100626	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34068905_34070203-chr21_34030336_34031454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.20646	0
chr21_34078962_34084630-chr21_33800635_33816666	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	5.90543e-17	0.799134	0
chr21_34084630_34084704-chr21_33800635_33816666	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	5.90543e-17	0.799134	0
chr21_34095431_34097113-chr21_33975527_33977910	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.623027	0
chr21_34095431_34097113-chr21_34892700_34903464	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34120730_34122699-chr21_33975527_33977910	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.623027	0
chr21_34133007_34136979-chr21_34030336_34031454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.20646	0
chr21_34133007_34136979-chr21_34981157_34992256	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.44574	0
chr21_34155236_34166423-chr21_34439285_34444232	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.250254	0	0
chr21_34155236_34166423-chr21_34954683_34958824	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	-0.414001	1.47246	0
chr21_34167346_34175993-chr21_34097996_34100626	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34167346_34175993-chr21_34940494_34942366	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.09747	0
chr21_34205038_34210062-chr21_34618187_34623843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.064846	0
chr21_34230511_34237017-chr21_34030336_34031454	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.20646	0
chr21_34237017_34239870-chr21_35177275_35183972	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.788639	0
chr21_34244003_34257834-chr21_33823876_33836146	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	-0.13127	0.799134	0
chr21_34244003_34257834-chr21_34439285_34444232	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.70073	0	0
chr21_34290615_34294919-chr21_34971021_34981157	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.175258	1.44574	0
chr21_34290615_34294919-chr21_34981157_34992256	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.165805	1.44574	0
chr21_34290615_34294919-chr21_35177275_35183972	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.165805	0.788639	0
chr21_34298803_34299646-chr21_34097996_34100626	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34298803_34299646-chr21_34122900_34129055	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.889818	0
chr21_34298803_34299646-chr21_34883480_34892700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34299646_34302143-chr21_34958824_34971021	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.268342	1.47246	0
chr21_34303844_34307253-chr21_34030336_34031454	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.20646	0
chr21_34303844_34307253-chr21_34750664_34761738	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.325149	0.676103	0
chr21_34307253_34308150-chr21_33755387_33767165	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.834792	0.13579	0
chr21_34307253_34308150-chr21_33800635_33816666	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	-0.348398	0.799134	0
chr21_34307253_34308150-chr21_34618187_34623843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.064846	0
chr21_34308150_34315323-chr21_35177275_35183972	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.213386	0.788639	0
chr21_34315323_34320435-chr21_34097996_34100626	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34324205_34326233-chr21_34981157_34992256	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.44574	0
chr21_34326233_34328431-chr21_34949753_34954485	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.165965	1.47246	0
chr21_34340779_34343971-chr21_34618187_34623843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.064846	0
chr21_34343971_34345119-chr21_35186605_35205021	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0.201227	0.788639	0
chr21_34345119_34349381-chr21_34097996_34100626	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34349381_34359251-chr21_34943068_34946779	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.09747	0
chr21_34349381_34359251-chr21_34981157_34992256	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.44574	0
chr21_34359251_34367799-chr21_34439285_34444232	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.500545	0	0
chr21_34367799_34368240-chr21_33755387_33767165	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.834792	0.13579	0
chr21_34367799_34368240-chr21_34971021_34981157	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.260875	1.44574	0
chr21_34368921_34373304-chr21_34892700_34903464	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34368921_34373304-chr21_34943068_34946779	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.09747	0
chr21_34373539_34383631-chr21_33957296_33971567	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.055327	0
chr21_34373539_34383631-chr21_34395660_34399605	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
chr21_34383631_34383797-chr21_34940494_34942366	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.09747	0
chr21_34411528_34414130-chr21_33861407_33869562	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.256374	0.799134	0
chr21_34414130_34416142-chr21_34618187_34623843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.064846	0
chr21_34416142_34417549-chr21_34861481_34868439	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.257467	0.007276	0
chr21_34446320_34448768-chr21_34883480_34892700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34446320_34448768-chr21_34981157_34992256	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.44574	0
chr21_34446320_34448768-chr21_35002132_35016423	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.255098	1.44574	0
chr21_34448768_34449752-chr21_34849205_34854621	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.270407	0.564746	0
chr21_34459434_34462829-chr21_34021370_34027065	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.223463	0.20646	0
chr21_34462829_34464751-chr21_34883480_34892700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34467536_34470048-chr21_33823876_33836146	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	-0.38678	0.799134	0
chr21_34467536_34470048-chr21_34750664_34761738	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.325149	0.676103	0
chr21_34470048_34482302-chr21_33975527_33977910	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.623027	0
chr21_34536832_34537000-chr21_34395660_34399605	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
chr21_34547319_34565575-chr21_34775307_34782293	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0.232741	0.676103	0
chr21_34568084_34568560-chr21_35002132_35016423	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.255098	1.44574	0
chr21_34568560_34570009-chr21_34775307_34782293	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0.24425	0.676103	0
chr21_34577668_34580542-chr21_33800635_33816666	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	-0.267273	0.799134	0
chr21_34671111_34676877-chr21_34930779_34940494	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.312963	1.09747	0
chr21_34681656_34682821-chr21_33861407_33869562	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.256374	0.799134	0
chr21_34681656_34682821-chr21_33975527_33977910	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.623027	0
chr21_34681656_34682821-chr21_34439285_34444232	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr21_34715682_34718897-chr21_33975527_33977910	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.623027	0
chr21_34715682_34718897-chr21_34439285_34444232	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr21_34715682_34718897-chr21_35125318_35126833	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.788639	0
chr21_34718897_34721913-chr21_34883480_34892700	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.333881	1.21325	0
chr21_34718897_34721913-chr21_34892700_34903464	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.333881	1.21325	0
chr21_34721913_34726223-chr21_34949753_34954485	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.595516	1.47246	0
chr21_34721913_34726223-chr21_34954683_34958824	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0.18681	1.47246	0
chr21_34782293_34786483-chr21_35186605_35205021	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0.520778	0.788639	0
chr21_34786483_34787817-chr21_34618187_34623843	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.064846	0
chr21_34786483_34787817-chr21_34949753_34954485	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.595516	1.47246	0
chr21_34790071_34795247-chr21_34122900_34129055	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.089403	0.889818	0
chr21_34790071_34795247-chr21_35177275_35183972	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.089403	0.788639	0
chr21_34807385_34809432-chr21_34981157_34992256	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.44574	0
chr21_34809432_34819525-chr21_34849205_34854621	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0.0858347	0.564746	0
chr21_34919118_34920867-chr21_34892700_34903464	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.21325	0
chr21_34927563_34930420-chr21_34949753_34954485	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.507462	1.47246	0
chr21_35048066_35053614-chr21_35002132_35016423	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.0985179	1.44574	0
chr21_35053614_35055641-chr21_35125318_35126833	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.175071	0.788639	0
